subcategory_id,source,visits,subcategory_name,category_id,category_name
b1db0c6508,direct,165,Словари и переводчики,09f279a643,Электроника
46386d0bc8,direct,164,Клетки и вольеры,22f134317d,Товары для животных
a4ef2043b5,direct,162,"Защита картера, двигателя, КПП",65922fa39c,Авто
8981583fd2,direct,161,Полотенца,dafb4d11f4,Товары для дома
a25786495e,direct,160,Учебники для школы,4f25bc6081,Досуг и развлечения
f8d791ec8a,direct,160,Загар и защита от солнца,655ccc3c49,Товары для красоты
6c287bdabc,direct,159,Встраиваемые винные шкафы,5a0d8ac946,Бытовая техника
1974c05db0,direct,159,Поильники,7dbac4c1a3,Детские товары
c1dc8fb6e7,direct,159,Интимные смазки,655ccc3c49,Товары для красоты
eee03c2c21,direct,157,Подвески,7dbac4c1a3,Детские товары
aa27e95f13,direct,157,Ванночки,7dbac4c1a3,Детские товары
abf32b8347,direct,157,"Ворота безопасности, перегородки",7dbac4c1a3,Детские товары
dd686f3d18,direct,156,Кухонные уголки и обеденные группы,dafb4d11f4,Товары для дома
5f6da06a27,direct,156,Прочее оборудование,00c81185f4,Оборудование
3326bacf83,direct,155,Режущие плоттеры,3509869a61,Компьютерная техника
2b053819d1,direct,155,Монтажные пилы,394f20d8fa,Строительство и ремонт
3cf93e33b9,direct,154,Посуда и кухонные принадлежности,dafb4d11f4,Товары для дома
071c80e7cf,direct,154,Аксессуары,4f25bc6081,Досуг и развлечения
a7d401da0d,direct,153,Термометры и таймеры,dafb4d11f4,Товары для дома
28239d478d,direct,153,"Столбы, профильные трубы",394f20d8fa,Строительство и ремонт
8b4b13ee52,direct,152,Кукольный театр,7dbac4c1a3,Детские товары
aa599f5a73,direct,152,"Пеленки, клеенки",7dbac4c1a3,Детские товары
9be1c864c2,direct,152,Двигатели,bfd01f6342,"Дача, сад и огород"
6ec18a39db,direct,151,Снегокаты,7dbac4c1a3,Детские товары
1179703681,direct,151,Аксессуары для экшн-камер,09f279a643,Электроника
02b9711670,direct,151,Готовые комплекты,394f20d8fa,Строительство и ремонт
f847d6d6e8,direct,151,Трусы,6074ad29ac,"Одежда, обувь и аксессуары"
6668274a91,direct,150,Измельчители пищевых отходов,5a0d8ac946,Бытовая техника
6617615e87,direct,150,Косметика и чистящие средства,dafb4d11f4,Товары для дома
bca83457ec,direct,150,Елки искусственные,dafb4d11f4,Товары для дома
0be339c663,direct,149,Ручки дверные,394f20d8fa,Строительство и ремонт
46a12d1b8d,direct,147,Книжки-игрушки,7dbac4c1a3,Детские товары
e0fcbb5c3c,direct,146,Детские наборы инструментов,7dbac4c1a3,Детские товары
9d9b85f37a,direct,146,Выжигание и выпиливание,7dbac4c1a3,Детские товары
4ef3d7f1c3,direct,145,Обувь для малышей,6074ad29ac,"Одежда, обувь и аксессуары"
7f801dcfc7,direct,145,Автомобильные инверторы,65922fa39c,Авто
702e370e4e,direct,145,Ботинки,ae99947659,Спорт и отдых
9bd8bcff58,direct,144,Для бороды и усов,655ccc3c49,Товары для красоты
9f012533b5,direct,144,Ветеринарные препараты,22f134317d,Товары для животных
c742e7e16c,direct,144,Утюги_old,5a0d8ac946,Бытовая техника
80081083ab,direct,142,Вазы,dafb4d11f4,Товары для дома
268eb380e7,direct,142,Люльки и переноски,7dbac4c1a3,Детские товары
2bd85c6902,direct,141,Гитарное усиление,4f25bc6081,Досуг и развлечения
1c197d1572,direct,140,Панели ПВХ,394f20d8fa,Строительство и ремонт
0d30269f48,direct,138,Подвесные кресла,bfd01f6342,"Дача, сад и огород"
2adf416e54,direct,137,Детекторы ,394f20d8fa,Строительство и ремонт
dc6cd8d6f8,direct,137,Аксессуары для моек ВД,bfd01f6342,"Дача, сад и огород"
e4861bf655,direct,136,Воскоплавы и парафиновые ванны,655ccc3c49,Товары для красоты
f57bc9f879,direct,135,Подарочные сертификаты,4f25bc6081,Досуг и развлечения
5dca958f35,direct,134,Глина,7dbac4c1a3,Детские товары
fc4c4e3c27,direct,134,Документальные фильмы,4f25bc6081,Досуг и развлечения
b6d58dde5a,direct,134,Фанера,394f20d8fa,Строительство и ремонт
e58e212755,direct,132,Инвалидные кресла,10a493e03b,Товары для здоровья
4f7d3f8911,direct,132,"Специи, приправы и пряности",d9cd63e557,Продукты
c88dc8df7b,direct,131,Водопроводные трубы,394f20d8fa,Строительство и ремонт
8c51d4fdb6,direct,131,Аксессуары для безопасности,7dbac4c1a3,Детские товары
3053b98a48,direct,131,Компьютеры,3509869a61,Компьютерная техника
ef3d433266,direct,130,Прочие элементы тюнинга,65922fa39c,Авто
b0236d897d,direct,129,Гвоздескобозабивные пистолеты и степлеры,394f20d8fa,Строительство и ремонт
4bb203a37b,direct,129,Одежда для кукол,7dbac4c1a3,Детские товары
d2b0bfc3e3,direct,129,"Шахматы, шашки, нарды",4f25bc6081,Досуг и развлечения
5d14443ec2,direct,128,Детские кубики,7dbac4c1a3,Детские товары
18f9539844,direct,128,Грузовые шины,65922fa39c,Авто
f524e8ca8c,direct,128,Сумки и ящики,ae99947659,Спорт и отдых
9c47f76d68,direct,128,Оправы,10a493e03b,Товары для здоровья
c016dd0fc6,direct,128,Обувницы,dafb4d11f4,Товары для дома
65d79b0a3b,direct,127,Клеи бытовые и универсальные,394f20d8fa,Строительство и ремонт
37ffb94149,direct,127,Аксессуары,6074ad29ac,"Одежда, обувь и аксессуары"
44334c4837,direct,126,Обучающие плакаты,7dbac4c1a3,Детские товары
4900e36e09,direct,126,Влажные салфетки,7dbac4c1a3,Детские товары
ebeef68885,direct,126,Газовые баллоны,394f20d8fa,Строительство и ремонт
dc6067f122,direct,125,Тетради,7dbac4c1a3,Детские товары
4c7b47799c,direct,124,Цветные карандаши,7dbac4c1a3,Детские товары
3e67b8f472,direct,124,Освежители воздуха,dafb4d11f4,Товары для дома
19d7412c39,direct,124,Духовые инструменты,4f25bc6081,Досуг и развлечения
59675005f0,direct,123,"Пельменницы, машинки для пасты и равиоли",dafb4d11f4,Товары для дома
0b0f096734,direct,123,Ревизионные люки,394f20d8fa,Строительство и ремонт
4144ddf4aa,direct,122,Груминг и уход,22f134317d,Товары для животных
acd135b692,direct,121,Маски,ae99947659,Спорт и отдых
c8c2f06382,direct,120,Солдатики,7dbac4c1a3,Детские товары
b8513ab575,direct,120,Зеркала заднего вида,65922fa39c,Авто
948fece9d0,direct,119,Чехлы для мебели,dafb4d11f4,Товары для дома
b9f564fd85,direct,119,Приборы для ухода за телом,5a0d8ac946,Бытовая техника
c8bb2bf488,direct,118,Прихожие,dafb4d11f4,Товары для дома
e3754b9acf,direct,118,Мелодрамы,4f25bc6081,Досуг и развлечения
4027bb9bc7,direct,118,Зарубежная проза и поэзия,4f25bc6081,Досуг и развлечения
bd786be15f,direct,118,Сыр,d9cd63e557,Продукты
c9d32472b6,direct,118,Когтеточки и комплексы для кошек,22f134317d,Товары для животных
343954e583,direct,117,Мокасины,6074ad29ac,"Одежда, обувь и аксессуары"
117082d786,direct,117,Мармелад,d9cd63e557,Продукты
645965dd70,direct,116,Кремы и присыпки,7dbac4c1a3,Детские товары
4e7f82b6ae,direct,115,Микрофоны,3509869a61,Компьютерная техника
a0f248daf0,direct,114,Другие тренажеры,ae99947659,Спорт и отдых
c9b3a267c7,direct,113,Банки для хранения,dafb4d11f4,Товары для дома
8de260e406,direct,113,Солод,d9cd63e557,Продукты
74b9aa3c45,direct,112,Эфирные масла,655ccc3c49,Товары для красоты
6731be3482,direct,111,Стельки,10a493e03b,Товары для здоровья
68a7dfa44b,direct,109,Удобрения,bfd01f6342,"Дача, сад и огород"
